"Source","Target","Type","Weight"
"MO_188.c_16911.region001","MO_188.c_6458.region001","Directed",0.166885808110237
"MO_192.c_3955.region001","MO_197.c_4078.region001","Directed",0.18078438937664
"MO_034.c_1878.region001","MO_226.c_1161.region001","Directed",0.189458966255188
"MO_133.c_625.region001","MO_197.c_542.region001","Directed",0.456610321998596
"MO_074.c_699.region001","MO_184.c_23392.region001","Directed",0.862457513809204
"MO_167.c_5489.region001","MO_188.c_3046.region001","Directed",0.26106259226799
"MO_188.c_15979.region001","MO_226.c_5434.region001","Directed",0.189473837614059
"MO_074.c_1290.region001","MO_138.c_460.region001","Directed",0.206493481993675
"MO_103.c_6206.region001","MO_199.c_5150.region001","Directed",0.55175656080246
"MO_102.c_3157.region001","MO_167.c_23.region001","Directed",0.426573038101196
"MO_138.c_4864.region001","MO_167.c_5727.region001","Directed",0.326544791460037
"MO_005.c_49.region001","MO_073.c_240.region001","Directed",0.982931733131409
"MO_074.c_2013.region001","MO_192.c_2034.region001","Directed",0.25267431139946
"MO_167.c_9268.region001","MO_188.c_16328.region001","Directed",0.232147172093391
"MO_077.c_200.region001","MO_082.c_4168.region001","Directed",0.212552204728127
"MO_074.c_1290.region001","MO_140.c_1083.region001","Directed",0.276106655597687
"MO_082.c_335.region001","MO_133.c_2764.region001","Directed",0.951252937316895
"MO_135.c_4945.region001","MO_167.c_8026.region001","Directed",0.184101104736328
"MO_074.c_5418.region001","MO_192.c_8661.region001","Directed",0.16010095179081
"MO_004.c_1676.region001","MO_007.c_6986.region001","Directed",0.191572263836861
"MO_042.c_2989.region001","MO_082.c_4350.region001","Directed",0.741675496101379
"MO_035.c_3735.region001","MO_133.c_5791.region001","Directed",0.185837119817734
"MO_167.c_6219.region001","MO_167.c_6892.region001","Directed",0.205973505973816
"MO_035.c_1703.region001","MO_138.c_5759.region001","Directed",0.297589629888535
"MO_133.c_2591.region001","MO_140.c_1700.region001","Directed",0.27103716135025
"MO_074.c_5418.region001","MO_192.c_6901.region001","Directed",0.203527748584747
"MO_167.c_3309.region001","MO_188.c_896.region001","Directed",0.451726704835892
"MO_133.c_2098.region001","MO_234.c_1431.region001","Directed",0.271148175001144
"MO_034.c_1878.region001","MO_202.c_827.region001","Directed",0.226511135697365
"MO_007.c_16435.region001","MO_133.c_602.region001","Directed",0.872613966464996
"MO_004.c_4005.region001","MO_236.c_2547.region001","Directed",0.198357447981834
"MO_226.c_2825.region001","MO_236.c_1913.region001","Directed",0.26497295498848
"MO_005.c_173.region001","MO_138.c_5984.region001","Directed",0.365271717309952
"MO_077.c_5152.region001","MO_140.c_2602.region001","Directed",0.324516355991364
"MO_098.c_3867.region001","MO_133.c_691.region001","Directed",0.358559548854828
"MO_005.c_543.region001","MO_082.c_1019.region001","Directed",0.315513134002686
"MO_188.c_16911.region001","MO_192.c_1855.region001","Directed",0.204002380371094
"MO_007.c_18119.region001","MO_082.c_3769.region001","Directed",0.19078417122364
"MO_035.c_2715.region001","MO_188.c_15999.region001","Directed",0.214441403746605
"MO_138.c_281.region001","MO_167.c_12.region001","Directed",0.236512795090675
"MO_004.c_3394.region001","MO_077.c_5073.region001","Directed",0.279269099235535
"MO_071.c_3751.region001","MO_077.c_382.region001","Directed",0.182899817824364
"MO_035.c_1325.region001","MO_133.c_4451.region001","Directed",0.17618915438652
"MO_140.c_1201.region001","MO_140.c_388.region001","Directed",0.858819127082825
"MO_074.c_151.region001","MO_167.c_152.region001","Directed",0.363067179918289
"MO_103.c_6023.region001","MO_140.c_4110.region001","Directed",0.661595940589905
"MO_005.c_4312.region001","MO_133.c_3682.region001","Directed",0.260942727327347
"MO_010.c_16511.region001","MO_167.c_9268.region001","Directed",0.296421587467194
"MO_167.c_10427.region001","MO_188.c_15999.region001","Directed",0.171467989683151
"MO_135.c_9023.region001","MO_192.c_9046.region001","Directed",0.191708922386169
"MO_133.c_5132.region001","MO_184.c_20639.region001","Directed",0.181315809488297
"MO_135.c_15403.region001","MO_167.c_9112.region001","Directed",0.164504989981651
"MO_167.c_2238.region001","MO_188.c_113.region001","Directed",0.990504145622253
"MO_140.c_731.region001","MO_226.c_2066.region001","Directed",0.238615423440933
"MO_188.c_19.region001","MO_226.c_5749.region001","Directed",0.351685643196106
"MO_167.c_3897.region001","MO_192.c_3312.region001","Directed",0.164338991045952
"MO_005.c_219.region001","MO_073.c_278.region001","Directed",0.994339764118195
"MO_071.c_4565.region001","MO_103.c_464.region001","Directed",0.680137395858765
"MO_077.c_8609.region001","MO_103.c_2051.region001","Directed",0.209858819842339
"MO_004.c_438.region001","MO_102.c_681.region001","Directed",0.726520359516144
"MO_140.c_4799.region001","MO_140.c_4837.region001","Directed",0.239970073103905
"MO_082.c_121.region001","MO_133.c_4689.region001","Directed",0.814594864845276
"MO_167.c_331.region001","MO_192.c_1105.region001","Directed",0.345472782850266
"MO_188.c_12188.region001","MO_188.c_2605.region001","Directed",0.204594358801842
"MO_167.c_9268.region001","MO_192.c_3752.region001","Directed",0.187381744384766
"MO_039.c_3426.region001","MO_192.c_3312.region001","Directed",0.191114112734795
"MO_098.c_216.region001","MO_197.c_6216.region001","Directed",0.694203853607178
"MO_077.c_2208.region001","MO_167.c_8058.region001","Directed",0.169426962733269
"MB.region.BGC0001632","MO_074.c_2328.region001","Directed",0.225397527217865
"MO_046.c_2645.region001","MO_207.c_2730.region001","Directed",0.168251886963844
"MO_074.c_318.region001","MO_188.c_10460.region001","Directed",0.312978714704514
"MO_188.c_10597.region001","MO_199.c_5150.region001","Directed",0.177910059690475
"MO_199.c_1251.region001","MO_202.c_4050.region001","Directed",0.450728327035904
"MO_077.c_5152.region001","MO_133.c_5373.region001","Directed",0.7315474152565
"MO_042.c_1543.region001","MO_133.c_1554.region001","Directed",0.268634259700775
"MB.region.BGC0000663","MO_004.c_1752.region001","Directed",0.197342097759247
"MO_133.c_2098.region001","MO_202.c_104.region001","Directed",0.437759220600128
"MO_077.c_2546.region001","MO_192.c_2934.region001","Directed",0.162480235099792
"MO_188.c_6061.region001","MO_226.c_500.region001","Directed",0.16421477496624
"MO_004.c_430.region001","MO_005.c_2266.region001","Directed",0.984589993953705
"MO_133.c_1729.region001","MO_135.c_6746.region001","Directed",0.500641644001007
"MO_082.c_1011.region001","MO_167.c_2984.region001","Directed",0.229655191302299
"MO_074.c_318.region001","MO_180.c_2124.region001","Directed",0.343387871980667
"MO_138.c_345.region001","MO_192.c_587.region001","Directed",0.19486840069294
"MO_103.c_6280.region001","MO_167.c_1030.region001","Directed",0.331581443548203
"MO_133.c_1562.region001","MO_202.c_700.region001","Directed",0.824154496192932
"MO_005.c_33.region001","MO_035.c_1703.region001","Directed",0.163018196821213
"MO_074.c_6159.region001","MO_192.c_8786.region001","Directed",0.200970396399498
"MO_098.c_2103.region001","MO_140.c_444.region001","Directed",0.430570423603058
"MO_102.c_2937.region001","MO_199.c_916.region001","Directed",0.165721639990807
"MO_133.c_145.region001","MO_138.c_1286.region001","Directed",0.744181573390961
"MO_071.c_1058.region001","MO_202.c_14.region001","Directed",0.994705259799957
"MO_007.c_10865.region001","MO_202.c_5049.region001","Directed",0.996703624725342
"MO_071.c_5215.region001","MO_074.c_82.region001","Directed",0.68317186832428
"MO_077.c_1745.region001","MO_202.c_887.region001","Directed",1
"MO_004.c_2815.region001","MO_234.c_41.region001","Directed",0.170718982815742
"MO_034.c_1517.region001","MO_140.c_823.region001","Directed",0.965716958045959
"MO_004.c_3988.region001","MO_234.c_1251.region001","Directed",0.202428907155991
"MO_004.c_81.region001","MO_202.c_2825.region001","Directed",0.382494896650314
"MO_074.c_2801.region001","MO_135.c_663.region001","Directed",0.163474291563034
"MO_077.c_6927.region001","MO_140.c_4799.region001","Directed",0.268034398555756
"MO_042.c_755.region001","MO_103.c_5735.region001","Directed",0.658729255199432
"MO_103.c_2051.region001","MO_188.c_3898.region001","Directed",0.170746177434921
"MO_188.c_16601.region001","MO_234.c_10.region001","Directed",0.177906915545464
"MO_073.c_2137.region001","MO_192.c_5044.region001","Directed",0.269047945737839
"MO_082.c_1596.region001","MO_138.c_2335.region001","Directed",0.193338081240654
"MO_073.c_3532.region001","MO_226.c_272.region001","Directed",0.213782891631126
"MO_039.c_3426.region001","MO_074.c_2013.region001","Directed",0.190687209367752
"MO_046.c_1721.region001","MO_192.c_4396.region001","Directed",0.232479259371758
"MO_077.c_5073.region001","MO_082.c_1810.region001","Directed",0.531294643878937
"MO_077.c_5152.region001","MO_236.c_794.region001","Directed",0.315128326416016
"MO_074.c_6159.region001","MO_074.c_7004.region001","Directed",0.162228733301163
"MO_077.c_295.region001","MO_197.c_542.region001","Directed",0.979946374893188
"MO_004.c_1153.region001","MO_082.c_1011.region001","Directed",0.209818705916405
"MO_010.c_13494.region001","MO_226.c_2871.region001","Directed",0.280582457780838
"MO_082.c_719.region001","MO_184.c_237.region001","Directed",0.275092273950577
"MO_071.c_2035.region001","MO_167.c_23.region001","Directed",0.329755395650864
"MO_073.c_3532.region001","MO_103.c_6206.region001","Directed",0.247190088033676
"MO_046.c_104.region001","MO_133.c_615.region001","Directed",0.958825826644897
"MO_188.c_12188.region001","MO_192.c_2203.region001","Directed",0.222732454538345
"MO_167.c_9209.region001","MO_167.c_9233.region001","Directed",0.174184694886208
"MO_042.c_3875.region001","MO_188.c_17321.region001","Directed",0.321082592010498
"MO_188.c_2235.region001","MO_188.c_3774.region001","Directed",0.379342555999756
"MO_074.c_4613.region001","MO_188.c_16574.region001","Directed",0.18905234336853
"MO_004.c_24.region001","MO_197.c_656.region001","Directed",0.999460518360138
"MO_071.c_981.region001","MO_188.c_138.region001","Directed",0.351681262254715
"MO_082.c_5132.region001","MO_226.c_1636.region001","Directed",0.196199536323547
"MO_138.c_5123.region001","MO_234.c_1220.region001","Directed",0.185137093067169
"MO_004.c_1013.region001","MO_007.c_6856.region001","Directed",0.570258259773254
"MO_071.c_2654.region001","MO_082.c_2470.region001","Directed",0.492104530334473
"MO_071.c_1206.region001","MO_077.c_1011.region001","Directed",0.666944444179535
"MO_074.c_1361.region001","MO_140.c_399.region001","Directed",0.359528571367264
"MO_004.c_500.region001","MO_077.c_519.region001","Directed",0.823422968387604
"MO_071.c_1913.region001","MO_082.c_7653.region001","Directed",0.285956859588623
"MO_042.c_755.region001","MO_102.c_1965.region001","Directed",0.20296148955822
"MO_188.c_116.region001","MO_197.c_542.region001","Directed",0.350405812263489
"MO_192.c_4658.region001","MO_192.c_6805.region001","Directed",0.172182992100716
"MO_138.c_2482.region001","MO_140.c_67.region001","Directed",0.300526857376099
"MO_188.c_4798.region001","MO_234.c_1431.region001","Directed",0.222377523779869
"MO_140.c_336.region001","MO_180.c_2124.region001","Directed",0.439781904220581
"MO_133.c_1731.region001","MO_140.c_1984.region001","Directed",0.952543497085571
"MO_188.c_12188.region001","MO_192.c_533.region001","Directed",0.183819606900215
"MO_071.c_1058.region001","MO_231.c_8017.region001","Directed",0.351204723119736
"MO_005.c_1415.region001","MO_034.c_1792.region001","Directed",0.265957087278366
"MO_188.c_15979.region001","MO_234.c_4665.region001","Directed",0.179859235882759
"MO_133.c_5132.region001","MO_138.c_6025.region001","Directed",0.517193615436554
"MO_133.c_3777.region001","MO_140.c_8802.region001","Directed",0.255283504724503
"MO_004.c_1013.region001","MO_035.c_1583.region001","Directed",0.230235755443573
"MO_167.c_4887.region001","MO_188.c_4438.region001","Directed",0.203490272164345
"MO_103.c_2646.region001","MO_188.c_8135.region001","Directed",0.186846852302551
"MO_140.c_336.region001","MO_188.c_10460.region001","Directed",0.449354141950607
"MO_074.c_2801.region001","MO_074.c_4247.region001","Directed",0.227712005376816
"MO_135.c_15383.region001","MO_140.c_4799.region001","Directed",0.214255020022392
"MO_140.c_8802.region001","MO_207.c_1178.region001","Directed",0.237914845347404
"MO_103.c_2558.region001","MO_140.c_582.region001","Directed",0.269879639148712
"MO_103.c_6206.region001","MO_236.c_6680.region001","Directed",0.327635765075684
"MO_046.c_104.region001","MO_184.c_257.region001","Directed",0.577186226844788
"MO_102.c_1175.region001","MO_102.c_1436.region001","Directed",0.262792855501175
"MO_133.c_1464.region001","MO_140.c_1700.region001","Directed",0.99706643819809
"MO_199.c_1866.region001","MO_231.c_1443.region001","Directed",0.603522479534149
"MO_042.c_755.region001","MO_207.c_1741.region001","Directed",0.263065785169601
"MO_074.c_3306.region001","MO_188.c_10690.region001","Directed",0.178712919354439
"MO_074.c_6319.region001","MO_192.c_6901.region001","Directed",0.244674995541573
"MO_188.c_1027.region001","MO_188.c_225.region001","Directed",0.516080498695374
"MO_035.c_2715.region001","MO_167.c_9112.region001","Directed",0.166374564170837
"MO_138.c_971.region001","MO_192.c_6976.region001","Directed",0.306688666343689
"MO_188.c_3537.region001","MO_236.c_42.region001","Directed",0.182888969779015
"MO_005.c_3714.region001","MO_135.c_3495.region001","Directed",0.30706113576889
"MO_077.c_685.region001","MO_188.c_2966.region001","Directed",0.45042210817337
"MO_140.c_4799.region001","MO_184.c_9.region001","Directed",0.208030760288239
"MO_042.c_755.region001","MO_077.c_4078.region001","Directed",0.225210100412369
"MO_077.c_1604.region001","MO_133.c_1464.region001","Directed",0.927114546298981
"MO_071.c_921.region001","MO_074.c_85.region001","Directed",0.400140941143036
"MO_098.c_1605.region001","MO_188.c_14921.region001","Directed",0.244688674807549
"MO_046.c_2645.region001","MO_197.c_7265.region001","Directed",0.285874992609024
"MO_207.c_2730.region001","MO_236.c_2556.region001","Directed",0.423537313938141
"MO_138.c_415.region001","MO_188.c_757.region001","Directed",0.224793761968613
"MO_071.c_3720.region001","MO_188.c_24.region001","Directed",0.622671663761139
"MO_138.c_1517.region001","MO_140.c_163.region001","Directed",0.914379000663757
"MO_167.c_6219.region001","MO_197.c_6473.region001","Directed",0.254891067743301
"MO_192.c_4658.region001","MO_226.c_3001.region001","Directed",0.221581220626831
"MO_106.c_493.region001","MO_188.c_1284.region001","Directed",0.200610309839249
"MO_073.c_2037.region001","MO_188.c_11439.region001","Directed",0.286692768335342
"MO_106.c_841.region001","MO_188.c_13265.region001","Directed",0.195214673876762
"MO_082.c_2886.region001","MO_138.c_1248.region001","Directed",0.652056753635406
"MO_167.c_13493.region001","MO_226.c_2871.region001","Directed",0.207892462611198
"MO_133.c_2400.region001","MO_167.c_2685.region001","Directed",0.67393171787262
"MO_140.c_6030.region001","MO_192.c_3312.region001","Directed",0.198188588023186
"MO_073.c_1957.region001","MO_138.c_680.region001","Directed",0.274148017168045
"MO_098.c_225.region001","MO_167.c_2959.region001","Directed",0.224654465913773
"MO_073.c_1884.region001","MO_202.c_253.region001","Directed",0.458753228187561
"MO_074.c_4247.region001","MO_167.c_13598.region001","Directed",0.179591789841652
"MO_073.c_1238.region001","MO_133.c_78.region001","Directed",0.368133753538132
"MO_077.c_295.region001","MO_202.c_461.region001","Directed",0.987509667873383
"MO_005.c_982.region001","MO_071.c_4207.region001","Directed",0.573431074619293
"MB.region.BGC0000869","MO_188.c_2137.region001","Directed",0.202317729592323
"MO_005.c_2127.region001","MO_138.c_1517.region001","Directed",0.20801554620266
